source_group,source_session,session_id,target_id,sample_id,planned_order_index,timestamp_utc,settle_time_s,settle_start_s,settle_end_s,sample_count,kinematic_model_version,q1_cmd_deg,q2_cmd_deg,q3_cmd_deg,q1_encoder_deg,q2_encoder_deg,q3_encoder_deg,p_target_x_mm,p_target_y_mm,p_target_z_mm,p_vive_x_mm,p_vive_y_mm,p_vive_z_mm,p_tracker_relative_x_mm,p_tracker_relative_y_mm,p_tracker_relative_z_mm,target_label_residual_x_mm,target_label_residual_y_mm,target_label_residual_z_mm,target_label_residual_norm_mm,quality_flags,tracker_valid_ratio,label_window_std_mm,label_window_max_span_mm,label_sample_count,synthetic_label
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001004,2001004,2001004,2026-05-25T14:01:53.859187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-19.337,0.526,42.384,58.18281509375427,80.1682726056318,108.99954145878586,-78.71451887894327,-147.83756452809715,138.92383316237036,-80.91748289286059,-146.94828960882944,135.3316571594316,570.7422671679708,-161.95796988288387,274.9742893801758,-2.202964013917324,0.8892749192677059,-3.5921760029387713,4.306691161987644,synthetic_nonlinear_interp,1.0,2.0023989866401477,5.597508270491685,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001005,2001005,2001005,2026-05-25T14:01:53.860187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,8.183,31.651,34.833,85.59762831558885,111.50868038193745,101.26753758162339,-168.233538544311,47.7078005381744,340.81288808547595,-160.30582267086285,80.70496631903353,376.8816327771944,325.68524540407736,-394.11173295733806,224.7090874728192,7.927715873448136,32.99716578085913,36.06874469171845,49.52389294245748,synthetic_nonlinear_interp,1.0,2.655987063848021,7.3239482536526594,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001006,2001006,2001006,2026-05-25T14:01:53.861187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,10.88,16.772,17.293,88.03090135389985,97.26296686107571,83.92985796223198,-55.22264792136971,85.48961466784303,198.59578970987656,-22.985370890934334,111.82925425084011,258.48702560552925,285.0941050483424,-215.63012111760563,243.13690186711676,32.23727703043538,26.33963958299708,59.8912358956527,72.9381846552815,synthetic_nonlinear_interp,1.0,3.336559240774276,9.2822478091012,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001007,2001007,2001007,2026-05-25T14:01:53.862187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-2.501,17.147,49.612,74.70306456155669,97.01870154871612,116.24767278903354,-134.76288182726077,-15.952983711480345,272.2179213356224,-131.41104132122555,-20.147298026271926,285.7209269355087,431.351902370511,-307.64782141320205,250.68814650887637,3.3518405060352165,-4.194314314791582,13.503005599886308,14.531285819903378,synthetic_nonlinear_interp,0.9999999999999999,2.797562028478248,8.13858536747111,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001008,2001008,2001008,2026-05-25T14:01:53.863187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-2.602,18.868,33.051,74.86271093082603,99.02671711703329,99.66355650764694,-93.18505190968546,-18.487588519771315,254.4446112952895,-82.64729441802615,-20.079510938382384,306.3361091507663,405.10184234789097,-294.30561451797297,294.686023831204,10.537757491659306,-1.5919224186110696,51.891497855476786,52.974579749393484,synthetic_nonlinear_interp,1.0,2.8179513477557285,7.850308398092866,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001009,2001009,2001009,2026-05-25T14:01:53.864187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,20.122,25.005,69.578,97.13193852997668,104.9036776797301,135.86498198543833,-259.71896813276487,88.03500248260269,326.16973113786275,-241.14087482992673,123.198761400644,271.8057772186859,356.8084171636009,-358.5935257377242,93.748143543414,18.57809330283814,35.16375891804131,-54.36395391917688,67.35781304155796,synthetic_nonlinear_interp,1.0,1.3872873681630484,3.651203456661852,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001010,2001010,2001010,2026-05-25T14:01:53.865187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,12.463,26.398,24.749,89.88887147389457,106.66105974866353,91.18243239083549,-115.10562372697397,85.06829618993038,289.1327753438824,-107.20592062775444,125.36252166861482,341.82700816164413,278.48175150424396,-332.5030069090982,220.35953668140448,7.899703099219536,40.29422547868444,52.69423281776176,66.80353350112074,synthetic_nonlinear_interp,0.9999999999999999,3.0191358195661415,8.389180228032824,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001011,2001011,2001011,2026-05-25T14:01:53.866187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-8.461,24.838,26.09,68.85104700434047,105.02342292045647,92.78137835487253,-106.02607467007408,-58.605666217971624,281.28711943777773,-96.78812623191709,-80.93874968874024,339.6543571318699,451.3895948420149,-331.36834647242364,333.38632852389844,9.237948438156991,-22.33308347076862,58.36723769409218,63.173101433260506,synthetic_nonlinear_interp,1.0,1.841541168301729,5.081857534779832,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001012,2001012,2001012,2026-05-25T14:01:53.867187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-22.064,31.591,62.267,55.6096694781855,111.31523211692067,128.59375729051663,-275.64322350409003,-90.93767101300638,356.70240688424394,-249.4476080963755,-143.65073758736253,305.37329212013236,576.7236825257245,-399.2210283106686,243.38476031805592,26.19561540771454,-52.71306657435615,-51.32911476411158,78.09965221899988,synthetic_nonlinear_interp,1.0,1.7167891774575896,4.7635030752017435,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001013,2001013,2001013,2026-05-25T14:01:53.868187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,10.464,28.674,19.654,87.56343011046333,109.08659442989644,86.13223637876389,-110.40654474028955,71.9537109383008,293.3402607120268,-95.7795076453371,106.73806477304919,358.1738415973351,284.35774287728725,-339.1316401217315,246.17012014613962,14.627037094952442,34.78435383474839,64.83358088530832,75.01529641539722,synthetic_nonlinear_interp,1.0,3.231708260154301,9.139869963383914,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001014,2001014,2001014,2026-05-25T14:01:53.869187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,13.386,28.876,35.219,90.86780988310731,108.82471523046407,101.73631148837845,-159.4345778416375,81.04619431959988,324.7786196197832,-159.58671376142578,125.98892191434015,355.56859876863297,293.9272168843088,-375.2582389343602,190.92488172080348,-0.152135919788293,44.942727594740276,30.78997914884974,54.478387687042655,synthetic_nonlinear_interp,0.9999999999999999,2.4169626168705762,6.684150912258914,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001015,2001015,2001015,2026-05-25T14:01:53.870187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-11.395,32.829,69.894,66.09350148029125,112.368206047563,136.24985234989114,-296.0606642842923,-41.102862975764054,357.72931964486565,-249.68177784650126,-73.61076375740174,309.05975429979503,515.7210774731309,-399.93350298536996,208.7810418818714,46.37888643779101,-32.50790078163769,-48.66956534507062,74.67590850680301,synthetic_nonlinear_interp,1.0,1.234221444877989,3.4594376736485555,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001016,2001016,2001016,2026-05-25T14:01:53.871187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,19.508,27.339,68.357,96.60871479257148,107.20515360991759,134.67181788225466,-267.51708648546384,82.3630505919033,336.7887934974736,-245.48034643246663,122.78397307107707,284.1623068351204,354.6872773693016,-371.04387169792824,97.23763329890686,22.036740052997203,40.42092247917377,-52.626486662353216,69.92149873003001,synthetic_nonlinear_interp,0.9999999999999999,1.493997629644327,3.9845629789180887,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001017,2001017,2001017,2026-05-25T14:01:53.872187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-0.956,-11.662,62.138,76.27958401909443,67.7262244782996,128.88366531092882,-78.97121115502954,-7.025663707771495,93.63027348310749,-118.93954354098301,-13.716761433327974,79.37562667211157,490.83159817041974,-136.2701870081639,151.3546415277737,-39.968332385953474,-6.691097725556479,-14.254646810995922,42.95850716904907,synthetic_nonlinear_interp,0.9999999999999999,1.6581812906714797,4.474841401721106,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001018,2001018,2001018,2026-05-25T14:01:53.873187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,0.132,11.811,51.768,77.39283958895672,91.47234261779046,118.30967638660778,-117.35989340954184,0.8815410813833704,240.5149396908533,-116.1601668095301,-1.810274878570624,250.5856797282333,421.575749091381,-269.89721635649823,233.87625094285244,1.1997266000117435,-2.6918159599539946,10.070740037379977,10.49309401356563,synthetic_nonlinear_interp,1.0,2.587712516553153,7.4426556264670864,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001019,2001019,2001019,2026-05-25T14:01:53.874187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-12.907,26.693,29.057,64.43756817703068,107.11712907764583,95.59801619445473,-129.02712349098027,-85.01183255263855,300.080904632735,-123.50723991522185,-121.99082537481024,347.01377995834736,494.50004564187265,-354.84439400612774,339.9976281331563,5.519883575758428,-36.97899282217169,46.93287532561237,60.00508154449611,synthetic_nonlinear_interp,1.0,2.2199513311385997,6.078292429599977,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001020,2001020,2001020,2026-05-25T14:01:53.875187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,3.705,32.018,70.6,81.10273453596263,111.62147080746192,136.9552285277317,-289.7658055149249,13.613658724348873,354.22533448554043,-248.41460803419156,23.32778646370349,309.3692946799548,432.28704051791937,-396.1518407632872,159.55457987469075,41.35119748073336,9.714127739354616,-44.856039805585624,61.77661465204604,synthetic_nonlinear_interp,0.9999999999999996,1.1470922860772836,3.121077335055525,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001021,2001021,2001021,2026-05-25T14:01:53.876187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-0.117,19.746,53.281,77.03547493726062,99.81091781288656,119.87272596846496,-159.25662438003252,-0.6958109428007089,292.64378854889213,-153.29739690031323,-0.7006114061738913,297.3983071372063,419.40237751353595,-329.57322763597915,231.4519096869742,5.959227479719289,-0.0048004633731824065,4.75451858831417,7.623507211652329,synthetic_nonlinear_interp,1.0,2.8521332527560768,8.353426590311704,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001022,2001022,2001022,2026-05-25T14:01:53.877187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-14.92,-3.696,68.149,62.3762300271884,75.8061551466679,134.76149485233555,-127.37459771018722,-99.28724594482196,161.10757395065949,-159.1710656450228,-88.64346941274971,124.94111532441991,555.269541771971,-199.3947505705725,185.58681345746223,-31.796467934835576,10.643776532072252,-36.166458626239574,49.318536895970645,synthetic_nonlinear_interp,0.9999999999999999,1.4592857866399955,3.9166180694372916,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001023,2001023,2001023,2026-05-25T14:01:53.878187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,16.726,15.92,39.26,93.77660530826888,95.64781491173643,105.6538387305358,-114.34344749214648,115.89329402553744,246.47846241167233,-116.41615145477468,143.69369109112057,267.74854605802653,291.53651589293236,-278.7712540671468,166.96524358553145,-2.0727039626281965,27.800397065583127,21.27008364635421,35.0652910588759,synthetic_nonlinear_interp,0.9999999999999999,2.7818367208674055,7.915781520640184,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001024,2001024,2001024,2026-05-25T14:01:53.879187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-21.8,-3.713,46.552,55.91062991880386,75.90255919067543,113.25906923593861,-85.87329018476947,-165.63886643726627,116.56049824131463,-94.90376828202002,-149.13557874787296,99.50875017808087,590.2538674057023,-142.1477233288483,248.3184707847813,-9.030478097250551,16.503287689393318,-17.05174806323376,25.390355476751388,synthetic_nonlinear_interp,1.0,2.1852520860204137,6.046077965445066,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001025,2001025,2001025,2026-05-25T14:01:53.880187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,14.147,-5.496,69.027,91.65702378427096,73.95150973405516,135.5842666669369,-123.99657716226059,94.7734970216557,150.302251213109,-153.1353623600941,74.21836229048085,118.40316343772271,415.9474405054765,-185.0684719688843,101.99697798171,-29.1387851978335,-20.555134731174846,-31.899087775386292,47.84489698519614,synthetic_nonlinear_interp,1.0,2.52366766631827,7.06110044758381,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001026,2001026,2001026,2026-05-25T14:01:53.881187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,22.152,15.232,68.413,99.00246208722758,95.39265933762492,134.86895340006234,-211.40144205833826,117.49294528464704,277.58946341044964,-210.63838209470876,134.54120352452793,229.85719822652408,349.3082494262553,-306.39349712557777,87.61293102386018,0.7630599636295017,17.048258239880894,-47.73226518392556,50.69116795961949,synthetic_nonlinear_interp,1.0,1.2215034532612703,3.2420596016723646,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001027,2001027,2001027,2026-05-25T14:01:53.882187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,6.777,31.446,62.431,84.2068116454881,111.09701028121208,128.80470023780322,-259.2770647630736,28.60647047710148,356.0507218136079,-231.89819405367635,53.03984979919221,328.4559548261889,393.92835352308884,-400.23074017537033,165.20019282497535,27.378870709397262,24.43337932209073,-27.594766987419007,45.91365539258459,synthetic_nonlinear_interp,0.9999999999999998,1.3563664758167493,3.678303873005177,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001028,2001028,2001028,2026-05-25T14:01:53.883187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,6.97,17.422,53.089,83.93235914654038,97.24128622230346,119.53892423420065,-149.64565026748633,42.83190621012458,278.3632636628239,-148.06842210172326,55.918920413059425,280.80005037733224,374.58509746910926,-311.3313624971585,197.2867014479384,1.5772281657630742,13.087014202934846,2.4367867145083437,13.405055722625665,synthetic_nonlinear_interp,1.0,2.621125155748649,7.601341252440345,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001029,2001029,2001029,2026-05-25T14:01:53.884187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,18.104,7.292,68.246,95.41363615972193,87.46839658128827,134.7333791567364,-169.68314953601748,107.98971325956455,231.74053098065795,-180.9191811073539,114.13264059837934,194.27489266571746,367.0903802261305,-260.78318072358667,100.62583534942732,-11.236031571336412,6.142927338814786,-37.46563831494049,39.593661312234865,synthetic_nonlinear_interp,1.0,1.219797499265869,3.275169270077725,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001030,2001030,2001030,2026-05-25T14:01:53.885187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-9.582,-0.544,49.088,67.98476822622189,79.60325677162398,115.73710472173748,-73.63719914693124,-71.97609955015037,147.04453656853045,-86.66211747795305,-73.06095640465787,159.16571490670796,501.79922689778914,-181.86640628983315,244.79296234878794,-13.024918331021809,-1.0848568545075068,12.121178338177515,17.82549792377379,synthetic_nonlinear_interp,1.0,2.1149093797865155,5.963766534653551,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001031,2001031,2001031,2026-05-25T14:01:53.886187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-18.681,-4.858,45.806,58.95756699472676,74.74528665065135,112.58301836009333,-73.72344066883291,-144.1291185535097,105.6687989390679,-83.39996462026406,-130.64574566786666,96.95663192029751,570.7876436363592,-132.50149725470857,245.36192071673096,-9.67652395143115,13.483372885643035,-8.712167018770387,18.744020761802016,synthetic_nonlinear_interp,0.9999999999999999,2.193530606554596,6.102215929875507,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001032,2001032,2001032,2026-05-25T14:01:53.887187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-20.988,26.007,23.378,56.79190739752922,106.13932483610529,89.94471638945154,-126.70891758673669,-143.2033262181737,283.36446738257325,-117.85236439352772,-196.05916731400214,316.21583786258736,565.9917164610429,-329.4763816537745,366.68123892508163,8.856553193208967,-52.85584109582845,32.85137048001411,62.8600907955656,synthetic_nonlinear_interp,1.0,3.0255590373359227,8.485036430171519,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001033,2001033,2001033,2026-05-25T14:01:53.888187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,4.963,1.087,42.765,82.30624431398398,80.91189935382575,109.4899267145065,-57.49293799472277,38.4264218183932,144.25076478162637,-64.10186018802663,40.80171129238329,171.32005358928626,391.50431290730006,-173.94501205352907,207.46088881852464,-6.6089221933038615,2.3752894739900867,27.069288807659888,27.965447416318828,synthetic_nonlinear_interp,1.0,2.5397258226484083,7.22830814998779,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001034,2001034,2001034,2026-05-25T14:01:53.889187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,22.616,17.895,31.058,99.41705599555712,97.51780199807999,97.48914170829619,-115.23046658293057,160.29017865643232,243.0163039105212,-110.94024501289971,195.84736859857793,263.5623025170521,246.23400914486297,-270.36811049744625,141.57653892411724,4.290221570030866,35.55718994214561,20.5459986065309,41.28992390936739,synthetic_nonlinear_interp,1.0,3.1013944521771744,8.823991368695228,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001035,2001035,2001035,2026-05-25T14:01:53.890187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,21.999,35.019,9.532,98.98294418581621,114.84991560934617,76.16989889212019,-140.0519007032551,145.4211643258088,312.4631864845749,-126.28940317817973,223.42813162431383,349.3019973673317,199.67473614439575,-346.7506491470875,160.16503820694479,13.76249752507536,78.00696729850503,36.838810882756775,87.35897934667769,synthetic_nonlinear_interp,1.0,2.7817492664834047,7.799326231444557,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001036,2001036,2001036,2026-05-25T14:01:53.891187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,14.274,-6.524,70.195,91.79385880979369,72.8959608737709,136.68399177140202,-125.17795259236352,95.35982287076456,145.16659434670333,-155.4171293878839,72.37519011619884,111.67912833136417,420.69860477594284,-181.18908675275043,97.97290032781403,-30.23917679552038,-22.984632754565723,-33.487466015339166,50.63705694707671,synthetic_nonlinear_interp,1.0,2.6519021942776075,7.326237944382039,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001037,2001037,2001037,2026-05-25T14:01:53.892187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-7.361,4.549,45.012,70.00174760629866,84.68558513529885,111.74816812924472,-74.75118461307811,-54.9358637360078,176.01288656610055,-80.6376172929829,-60.55126612482286,199.72237965116082,475.00073698401116,-209.92863183510497,263.0133477551806,-5.886432679904786,-5.615402388815056,23.709493085060274,25.066369821613215,synthetic_nonlinear_interp,1.0,2.4391637575646303,6.8126149984856,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001038,2001038,2001038,2026-05-25T14:01:53.893187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,7.28,-1.822,57.553,85.04131637793297,77.96688907278761,124.20511764390933,-90.86085359719293,52.26677974614399,155.74225218362014,-107.77400927894357,45.98162898410584,153.7280484664577,410.24072056608134,-186.40828607083307,165.78138994236872,-16.913155681750638,-6.28515076203815,-2.014203717162445,18.155301480033692,synthetic_nonlinear_interp,0.9999999999999998,2.3846749785799655,6.756372220462807,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001039,2001039,2001039,2026-05-25T14:01:53.894187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-5.527,-12.547,57.132,71.94206427091227,66.91390960084611,123.85906991855646,-66.74623016626924,-41.92366146182279,75.22120380707486,-101.30937303340747,-38.86872300953007,64.83621652358781,510.30206925979337,-114.85832203048713,169.16675326275714,-34.563142867138225,3.054938452292717,-10.38498728348705,36.218661690897584,synthetic_nonlinear_interp,0.9999999999999999,1.7738465994962895,4.821530307500316,7,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001040,2001040,2001040,2026-05-25T14:01:53.895187+00:00,,,,8,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-3.046,27.107,69.555,74.32903432242698,106.8397664297923,136.0395290499741,-256.4997654440623,-12.957346296848174,335.3456611662863,-224.97397368798048,-21.12405718161824,295.4634916739469,465.7449008726523,-372.3537066008637,191.69523155030672,31.525791756081816,-8.166710884770067,-39.88216949233936,51.48939848103629,synthetic_nonlinear_interp,1.0,1.3941722890307298,3.9573983866758256,8,True
2link_test-260525-1,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,SYNRAW001041,2001041,2001041,2026-05-25T14:01:53.896187+00:00,,,,7,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,-10.138,18.149,69.412,67.17421522134346,97.8218669998985,135.8801717074083,-210.9978079911461,-51.676909643321665,293.2655812815974,-198.68069714995875,-69.18198603446024,250.81839012159946,511.5713751119708,-322.57320595924557,212.08939797141983,12.317110841187343,-17.505076391138573,-42.44719115999794,47.53843662035069,synthetic_nonlinear_interp,1.0,1.9051825421967814,5.144509152730292,7,True
